Superdrug UK,12775,0424 YEAR LONG PROMOS LOADED EACH EVENT (NO TAGS),SDGB,27.03.2024,23.04.2024,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
item,item_status,dept,dept_name,class,class_name,subclass,sub_name,item_desc,item_long_desc,item_brand,model_no,promo_space,product_size,now price per uom,new_was_price_per_uom,uom,xx_prom_type,group_name,xx_prom_id,sku_band,offer_type,offer_desc,offer_qualify_qty,reward,now_price,new_was_price,new_was_was_price,save,bul_one,bul_two,bull_three,image,shelf_tags,no1,no2,no3,no4,0,now_price,new_sku_flag,blip_shelf,blip_position,no_of_stores,Brand_Cat,store_type(xx_prom_desc),data_available,feature_promotion,was_was_price_start_date,was_was_price_end_date,calculated_was_was_price,calculated_was_was_duration,was_price_start_date,was_price_end_date,calculated_was_price,calculated_was_price_duration,new_was_was_price,was_was_price_duration,new_was_price1,was_price_duration,promotion_price,duration_on_promotion_price,exception_flag,was_price_1,overlapping_promotion,overlapping_promo_missing_xppe,offer_code,reward_type_desc,buy_condition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
201378,1300,168,TRIAL & TRAVEL,16,HAIR STYLING        ,10,JOHN FRIEDA,JF LUX VOL THICKENING BLOW DRY LOT 25ML,LUXURIOUS VOLUME THICKENING BLOW DRY LOTION 25ML,JOHN FRIEDA,,TALKER_FAMILY,25,£5.33 per 100ml,£8.00 per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,2,2,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,2,N,0,0,697,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,25-MAR-20,31-DEC-99,0,,0,,2,,0,,,2,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
201378,1300,168,TRIAL & TRAVEL,16,HAIR STYLING        ,10,JOHN FRIEDA,JF LUX VOL THICKENING BLOW DRY LOT 25ML,LUXURIOUS VOLUME THICKENING BLOW DRY LOTION 25ML,JOHN FRIEDA,,TALKER_LOCAL VALUE,25,£5.33 per 100ml,£8.00 per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,2,2,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,2,N,0,0,697,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,25-MAR-20,31-DEC-99,0,,0,,2,,0,,,2,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
201453,1100,168,TRIAL & TRAVEL,32,SKIN                ,6,SIMPLE              ,SIMPLE MOIST F/WASH 50ML,MOISTURISING FACEWASH 50ML,SIMPLE,,TALKER_BEAUTY,50,£2.00 per 100ml,£3.00 per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,766,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
201453,1100,168,TRIAL & TRAVEL,32,SKIN                ,6,SIMPLE              ,SIMPLE MOIST F/WASH 50ML,MOISTURISING FACEWASH 50ML,SIMPLE,,TALKER_FAMILY,50,£2.00 per 100ml,£3.00 per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,766,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
201453,1100,168,TRIAL & TRAVEL,32,SKIN                ,6,SIMPLE              ,SIMPLE MOIST F/WASH 50ML,MOISTURISING FACEWASH 50ML,SIMPLE,,TALKER_LOCAL VALUE,50,£2.00 per 100ml,£3.00 per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,766,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
201549,1400,168,TRIAL & TRAVEL,8,DAILY CONDITIONER   ,10,JOHN FRIEDA         ,JF SHEER BLONDE GO BLONDER COND 50ML,SHEER BLONDE GO BLONDER CONDITIONER 50ML,JOHN FRIEDA,,TALKER_BEAUTY,50,52.0p per 100ml,78.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.39,.39,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.39,N,0,0,36,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,06-DEC-23,31-DEC-99,0,,0,,.39,,0,,,.39,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
201549,1400,168,TRIAL & TRAVEL,8,DAILY CONDITIONER   ,10,JOHN FRIEDA         ,JF SHEER BLONDE GO BLONDER COND 50ML,SHEER BLONDE GO BLONDER CONDITIONER 50ML,JOHN FRIEDA,,TALKER_FAMILY,50,52.0p per 100ml,78.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.39,.39,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.39,N,0,0,36,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,06-DEC-23,31-DEC-99,0,,0,,.39,,0,,,.39,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
201549,1400,168,TRIAL & TRAVEL,8,DAILY CONDITIONER   ,10,JOHN FRIEDA         ,JF SHEER BLONDE GO BLONDER COND 50ML,SHEER BLONDE GO BLONDER CONDITIONER 50ML,JOHN FRIEDA,,TALKER_LOCAL VALUE,50,52.0p per 100ml,78.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.39,.39,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.39,N,0,0,36,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,06-DEC-23,31-DEC-99,0,,0,,.39,,0,,,.39,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
201550,1400,168,TRIAL & TRAVEL,28,SHAMPOO             ,13,JOHN FRIEDA         ,JF SHEER BLONDE GO BLONDER SHAMPOO 50ML,SHEER BLONDE GO BLONDER SHAMPOO 50ML,JOHN FRIEDA,,TALKER_BEAUTY,50,52.0p per 100ml,78.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.39,.39,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.39,N,0,0,26,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,06-DEC-23,31-DEC-99,0,,0,,.39,,0,,,.39,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
201550,1400,168,TRIAL & TRAVEL,28,SHAMPOO             ,13,JOHN FRIEDA         ,JF SHEER BLONDE GO BLONDER SHAMPOO 50ML,SHEER BLONDE GO BLONDER SHAMPOO 50ML,JOHN FRIEDA,,TALKER_FAMILY,50,52.0p per 100ml,78.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.39,.39,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.39,N,0,0,26,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,06-DEC-23,31-DEC-99,0,,0,,.39,,0,,,.39,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
201550,1400,168,TRIAL & TRAVEL,28,SHAMPOO             ,13,JOHN FRIEDA         ,JF SHEER BLONDE GO BLONDER SHAMPOO 50ML,SHEER BLONDE GO BLONDER SHAMPOO 50ML,JOHN FRIEDA,,TALKER_LOCAL VALUE,50,52.0p per 100ml,78.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.39,.39,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.39,N,0,0,26,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,06-DEC-23,31-DEC-99,0,,0,,.39,,0,,,.39,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
203043,1400,168,TRIAL & TRAVEL,34,TOOTHPASTE          ,11,DENTYL PH           ,DENTYL PH SMOOTHMINT MOUTHWASH 100ML,SMOOTHMINT MOUTHWASH 100ML,DENTYL PH,,TALKER_BEAUTY,100,15.3p per 100ml,23.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.23,.23,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.23,N,0,0,23,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,20-DEC-23,31-DEC-99,0,,0,,.23,,0,,,.23,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
203043,1400,168,TRIAL & TRAVEL,34,TOOTHPASTE          ,11,DENTYL PH           ,DENTYL PH SMOOTHMINT MOUTHWASH 100ML,SMOOTHMINT MOUTHWASH 100ML,DENTYL PH,,TALKER_FAMILY,100,15.3p per 100ml,23.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.23,.23,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.23,N,0,0,23,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,20-DEC-23,31-DEC-99,0,,0,,.23,,0,,,.23,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
203043,1400,168,TRIAL & TRAVEL,34,TOOTHPASTE          ,11,DENTYL PH           ,DENTYL PH SMOOTHMINT MOUTHWASH 100ML,SMOOTHMINT MOUTHWASH 100ML,DENTYL PH,,TALKER_LOCAL VALUE,100,15.3p per 100ml,23.0p per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,.23,.23,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,.23,N,0,0,23,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,20-DEC-23,31-DEC-99,0,,0,,.23,,0,,,.23,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
205406,1100,168,TRIAL & TRAVEL,32,SKIN                ,6,SIMPLE              ,SIMPLE CLEANSING WIPES 7S,CLEANSING FACIAL WIPES T&T 7,SIMPLE,,TALKER_BEAUTY,7,14.3p each,21.4p each,each,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,760,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
205406,1100,168,TRIAL & TRAVEL,32,SKIN                ,6,SIMPLE              ,SIMPLE CLEANSING WIPES 7S,CLEANSING FACIAL WIPES T&T 7,SIMPLE,,TALKER_FAMILY,7,14.3p each,21.4p each,each,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,760,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
205406,1100,168,TRIAL & TRAVEL,32,SKIN                ,6,SIMPLE              ,SIMPLE CLEANSING WIPES 7S,CLEANSING FACIAL WIPES T&T 7,SIMPLE,,TALKER_LOCAL VALUE,7,14.3p each,21.4p each,each,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,760,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
205728,1300,168,TRIAL & TRAVEL,17,HAND                ,3,NIVEA HAND          ,NIVEA BODY IRR.SMOOTH 75ML TRAVEL&TRIAL,BODY IRRESISTIBLY SMOOTH 75ML,NIVEA,,TALKER_BEAUTY,75,£1.33 per 100ml,£2.00 per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,428,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
205728,1300,168,TRIAL & TRAVEL,17,HAND                ,3,NIVEA HAND          ,NIVEA BODY IRR.SMOOTH 75ML TRAVEL&TRIAL,BODY IRRESISTIBLY SMOOTH 75ML,NIVEA,,TALKER_FAMILY,75,£1.33 per 100ml,£2.00 per 100ml,per 100ml,101,FHR AND SUMMER SHOP,340411,F,101,Buy A for B,3,1,1.5,1.5,0,0,, 3 FOR 2 MIX & MATCH,,,1,1,1,1,1,0,1.5,N,0,0,428,A (A Brand),0424 TRIAL & TRAVEL 3 FOR 2 MIX & MATCH,Y,,,,0,,31-MAY-17,31-DEC-99,0,,0,,1.5,,0,,,1.5,N,,,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
