Superdrug UK,12966,0424 AMENDS & ADDITIONS (NO TAGS),SDGB,27.03.2024,23.04.2024,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
item,item_status,dept,dept_name,class,class_name,subclass,sub_name,item_desc,item_long_desc,item_brand,model_no,promo_space,product_size,now price per uom,new_was_price_per_uom,uom,xx_prom_type,group_name,xx_prom_id,sku_band,offer_type,offer_desc,offer_qualify_qty,reward,now_price,new_was_price,new_was_was_price,save,bul_one,bul_two,bull_three,image,shelf_tags,no1,no2,no3,no4,0,now_price,new_sku_flag,blip_shelf,blip_position,no_of_stores,Brand_Cat,store_type(xx_prom_desc),data_available,feature_promotion,was_was_price_start_date,was_was_price_end_date,calculated_was_was_price,calculated_was_was_duration,was_price_start_date,was_price_end_date,calculated_was_price,calculated_was_price_duration,new_was_was_price,was_was_price_duration,new_was_price1,was_price_duration,promotion_price,duration_on_promotion_price,exception_flag,was_price_1,overlapping_promotion,overlapping_promo_missing_xppe,offer_code,reward_type_desc,buy_condition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
204450,1100,216,PAIN RELIEF,8,TOPICAL & EXT. PAIN,8,DEEP HEAT           ,DEEP HEAT MAX STRENGTH CREAM 35G.,MAX STRENGTH CREAM 35G,DEEP HEAT,,TALKER_FAMILY,35,£7.41 per 100g,£14.83 per 100g,per 100g,104,MEDICINES & VITAMINS,344195, ,104,Buy X save %,2,50,5.19,5.19,0,0,,BUY 1 GET 2ND 1/2 PRICE,,,1,1,1,1,1,0,5.19,N,0,0,763,A (A Brand),0424 DEEPS BOGSHP,Y,,,,0,,01-NOV-23,31-DEC-99,0,,0,,5.19,,0,,,5.19,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
204450,1100,216,PAIN RELIEF,8,TOPICAL & EXT. PAIN,8,DEEP HEAT           ,DEEP HEAT MAX STRENGTH CREAM 35G.,MAX STRENGTH CREAM 35G,DEEP HEAT,,TALKER_LOCAL VALUE,35,£7.41 per 100g,£14.83 per 100g,per 100g,104,MEDICINES & VITAMINS,344195, ,104,Buy X save %,2,50,5.19,5.19,0,0,,BUY 1 GET 2ND 1/2 PRICE,,,1,1,1,1,1,0,5.19,N,0,0,763,A (A Brand),0424 DEEPS BOGSHP,Y,,,,0,,01-NOV-23,31-DEC-99,0,,0,,5.19,,0,,,5.19,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
219997,1100,206,FEMALE FINE FRAG,1,FEMALE FINE FRAG    ,192,PACO RABANNE        ,PACO RABANNE LADY MILLION 50ML,LADY MILLION EDP 50ML,PACO RABANNE,,TALKER_BEAUTY,50,£130.00 per 100ml,£156.00 per 100ml,per 100ml,000,FRAGRANCE,343431, ,000,Price Cut,1,,65,78,0,0,,SAVE,,,1,1,1,1,1,0,65,N,0,0,741,A (A Brand),0424 FRAG EL SAVE NET AMENDED,Y,N,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,78,28,0,0,78,28,65,28,N,78,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
219997,1100,206,FEMALE FINE FRAG,1,FEMALE FINE FRAG    ,192,PACO RABANNE        ,PACO RABANNE LADY MILLION 50ML,LADY MILLION EDP 50ML,PACO RABANNE,,TALKER_FAMILY,50,£130.00 per 100ml,£156.00 per 100ml,per 100ml,000,FRAGRANCE,343431, ,000,Price Cut,1,,65,78,0,0,,SAVE,,,1,1,1,1,1,0,65,N,0,0,741,A (A Brand),0424 FRAG EL SAVE NET AMENDED,Y,N,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,78,28,0,0,78,28,65,28,N,78,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
219997,1100,206,FEMALE FINE FRAG,1,FEMALE FINE FRAG    ,192,PACO RABANNE        ,PACO RABANNE LADY MILLION 50ML,LADY MILLION EDP 50ML,PACO RABANNE,,TALKER_LOCAL VALUE,50,£130.00 per 100ml,£156.00 per 100ml,per 100ml,000,FRAGRANCE,343431, ,000,Price Cut,1,,65,78,0,0,,SAVE,,,1,1,1,1,1,0,65,N,0,0,741,A (A Brand),0424 FRAG EL SAVE NET AMENDED,Y,N,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,78,28,0,0,78,28,65,28,N,78,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
240306,1100,87,COSMETICS,12,EYES                ,105,MAKEUP REVOLUTION,MUR E/L FLICK THICK & THIN 5G,E/L FLICK THICK & THIN 5G,MAKEUP REVOLUTION,,TALKER_BEAUTY,1,£31.67 per 10ml,£31.67 per 10ml,per 10ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,3.5,3.5,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,3.5,N,0,0,753,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,16-MAY-14,31-DEC-99,0,,0,,3.5,,0,,,3.5,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
240306,1100,87,COSMETICS,12,EYES                ,105,MAKEUP REVOLUTION,MUR E/L FLICK THICK & THIN 5G,E/L FLICK THICK & THIN 5G,MAKEUP REVOLUTION,,TALKER_FAMILY,1,£31.67 per 10ml,£31.67 per 10ml,per 10ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,3.5,3.5,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,3.5,N,0,0,753,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,16-MAY-14,31-DEC-99,0,,0,,3.5,,0,,,3.5,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
240306,1100,87,COSMETICS,12,EYES                ,105,MAKEUP REVOLUTION,MUR E/L FLICK THICK & THIN 5G,E/L FLICK THICK & THIN 5G,MAKEUP REVOLUTION,,TALKER_LOCAL VALUE,1,£31.67 per 10ml,£31.67 per 10ml,per 10ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,3.5,3.5,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,3.5,N,0,0,753,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,16-MAY-14,31-DEC-99,0,,0,,3.5,,0,,,3.5,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
240308,1100,87,COSMETICS,12,EYES                ,105,MAKEUP REVOLUTION,MUR E/L AWESOME FELT & KOHL 9G,E/L AWESOME FELT & KOHL 9G,MAKEUP REVOLUTION,,TALKER_BEAUTY,2,£18.28 per 10ml,£18.28 per 10ml,per 10ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,3.99,3.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,3.99,N,0,0,754,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,3.99,,0,,,3.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
240308,1100,87,COSMETICS,12,EYES                ,105,MAKEUP REVOLUTION,MUR E/L AWESOME FELT & KOHL 9G,E/L AWESOME FELT & KOHL 9G,MAKEUP REVOLUTION,,TALKER_FAMILY,2,£18.28 per 10ml,£18.28 per 10ml,per 10ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,3.99,3.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,3.99,N,0,0,754,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,3.99,,0,,,3.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
240308,1100,87,COSMETICS,12,EYES                ,105,MAKEUP REVOLUTION,MUR E/L AWESOME FELT & KOHL 9G,E/L AWESOME FELT & KOHL 9G,MAKEUP REVOLUTION,,TALKER_LOCAL VALUE,2,£18.28 per 10ml,£18.28 per 10ml,per 10ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,3.99,3.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,3.99,N,0,0,754,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,3.99,,0,,,3.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
245602,1100,87,COSMETICS,13,FACE                ,101,MAKEUP REVOLUTION,REVOLUTION MATTE FIX OIL FIX SPRAY,MATTE FIX OIL FIX SPRAY,MAKEUP REVOLUTION,,TALKER_BEAUTY,100,£6.66 per 100ml,£6.66 per 100ml,per 100ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,6.99,6.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,6.99,N,0,0,763,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
245602,1100,87,COSMETICS,13,FACE                ,101,MAKEUP REVOLUTION,REVOLUTION MATTE FIX OIL FIX SPRAY,MATTE FIX OIL FIX SPRAY,MAKEUP REVOLUTION,,TALKER_FAMILY,100,£6.66 per 100ml,£6.66 per 100ml,per 100ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,6.99,6.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,6.99,N,0,0,763,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
245602,1100,87,COSMETICS,13,FACE                ,101,MAKEUP REVOLUTION,REVOLUTION MATTE FIX OIL FIX SPRAY,MATTE FIX OIL FIX SPRAY,MAKEUP REVOLUTION,,TALKER_LOCAL VALUE,100,£6.66 per 100ml,£6.66 per 100ml,per 100ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,6.99,6.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,6.99,N,0,0,763,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
245887,1100,206,FEMALE FINE FRAG,1,FEMALE FINE FRAG    ,141,LANCOME             ,LANCOME HYPNOSE EDP 30ML,HYPNOSE EDP 30ML SPRAY,CONTRADICTION,,TALKER_BEAUTY,30,£150.00 per 100ml,£166.67 per 100ml,per 100ml,000,FRAGRANCE,343431, ,000,Price Cut,1,,45,50,0,0,,SAVE,,,1,1,1,1,1,0,45,N,0,0,301,A (A Brand),0424 FRAG EL SAVE NET AMENDED,Y,N,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,50,28,0,0,50,28,45,28,N,50,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
245887,1100,206,FEMALE FINE FRAG,1,FEMALE FINE FRAG    ,141,LANCOME             ,LANCOME HYPNOSE EDP 30ML,HYPNOSE EDP 30ML SPRAY,CONTRADICTION,,TALKER_FAMILY,30,£150.00 per 100ml,£166.67 per 100ml,per 100ml,000,FRAGRANCE,343431, ,000,Price Cut,1,,45,50,0,0,,SAVE,,,1,1,1,1,1,0,45,N,0,0,301,A (A Brand),0424 FRAG EL SAVE NET AMENDED,Y,N,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,50,28,0,0,50,28,45,28,N,50,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
245887,1100,206,FEMALE FINE FRAG,1,FEMALE FINE FRAG    ,141,LANCOME             ,LANCOME HYPNOSE EDP 30ML,HYPNOSE EDP 30ML SPRAY,CONTRADICTION,,TALKER_LOCAL VALUE,30,£150.00 per 100ml,£166.67 per 100ml,per 100ml,000,FRAGRANCE,343431, ,000,Price Cut,1,,45,50,0,0,,SAVE,,,1,1,1,1,1,0,45,N,0,0,301,A (A Brand),0424 FRAG EL SAVE NET AMENDED,Y,N,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,50,28,0,0,50,28,45,28,N,50,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
246004,1100,87,COSMETICS,13,FACE                ,101,MAKEUP REVOLUTION,REVOLUTION BASE FIX MAKEUP FIXING SPRAY,BASE FIX MAKEUP FIXING SPRAY,MAKEUP REVOLUTION,,TALKER_BEAUTY,100,£6.66 per 100ml,£6.66 per 100ml,per 100ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,6.99,6.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,6.99,N,0,0,657,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
246004,1100,87,COSMETICS,13,FACE                ,101,MAKEUP REVOLUTION,REVOLUTION BASE FIX MAKEUP FIXING SPRAY,BASE FIX MAKEUP FIXING SPRAY,MAKEUP REVOLUTION,,TALKER_FAMILY,100,£6.66 per 100ml,£6.66 per 100ml,per 100ml,103,COSMETICS & BRONZING,344522, ,103,Buy X save £,15,5,6.99,6.99,0,0,,SAVE 5 WHEN YOU SPEND 15 ON MAKEUP REVOLUTION AND REVOLUTION PRO,,,1,1,1,1,1,0,6.99,N,0,0,657,A (A Brand),0424 SAVE 5 WYS 15 ON REVOLUTION PRO AND MAKEUP REVOLUTION,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,,Cash,By Value,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
