Superdrug UK,12762,0424 FRAGRANCE,SDGB,27.03.2024,23.04.2024,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
item,item_status,dept,dept_name,class,class_name,subclass,sub_name,item_desc,item_long_desc,item_brand,model_no,promo_space,product_size,now price per uom,new_was_price_per_uom,uom,xx_prom_type,group_name,xx_prom_id,sku_band,offer_type,offer_desc,offer_qualify_qty,reward,now_price,new_was_price,new_was_was_price,save,bul_one,bul_two,bull_three,image,shelf_tags,no1,no2,no3,no4,0,now_price,new_sku_flag,blip_shelf,blip_position,no_of_stores,Brand_Cat,store_type(xx_prom_desc),data_available,feature_promotion,was_was_price_start_date,was_was_price_end_date,calculated_was_was_price,calculated_was_was_duration,was_price_start_date,was_price_end_date,calculated_was_price,calculated_was_price_duration,new_was_was_price,was_was_price_duration,new_was_price1,was_price_duration,promotion_price,duration_on_promotion_price,exception_flag,was_price_1,overlapping_promotion,overlapping_promo_missing_xppe,offer_code,reward_type_desc,buy_condition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
717980,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S LOVE ADDICT B/MIST 250ML NEW.,LOVE ADDICT BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,19,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
717980,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S LOVE ADDICT B/MIST 250ML NEW.,LOVE ADDICT BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,19,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
717981,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S LOVE SPELL B/MIST 250ML NEW.,LOVE SPELL BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,8,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
717981,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S LOVE SPELL B/MIST 250ML NEW.,LOVE SPELL BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,8,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
717981,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S LOVE SPELL B/MIST 250ML NEW.,LOVE SPELL BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,8,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
717982,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S MANGO TEMPTATION B/MIST 250ML NEW,MANGO TEMPTATION BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
717982,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S MANGO TEMPTATION B/MIST 250ML NEW,MANGO TEMPTATION BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
717982,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S MANGO TEMPTATION B/MIST 250ML NEW,MANGO TEMPTATION BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
717985,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S PASSION STRUCK B/MIST 250ML NEW,PASSION STRUCK BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,3,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
717985,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S PASSION STRUCK B/MIST 250ML NEW,PASSION STRUCK BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,3,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
717985,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S PASSION STRUCK B/MIST 250ML NEW,PASSION STRUCK BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,3,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
717986,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S PURE SEDUCTION B/MIST 250ML NEW.,PURE SEDUCTION BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,5,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
717986,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S PURE SEDUCTION B/MIST 250ML NEW.,PURE SEDUCTION BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,5,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
717986,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S PURE SEDUCTION B/MIST 250ML NEW.,PURE SEDUCTION BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,5,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
717987,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S ROMANCE B/MIST 250ML NEW.,ROMANCE BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
717987,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S ROMANCE B/MIST 250ML NEW.,ROMANCE BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
717987,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S ROMANCE B/MIST 250ML NEW.,ROMANCE BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
717991,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S RUSH B/MIST 250ML NEW.,RUSH BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,11,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
717991,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S RUSH B/MIST 250ML NEW.,RUSH BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,11,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
717991,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S RUSH B/MIST 250ML NEW.,RUSH BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,11,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
717992,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SECRET CHARM B/MIST 250ML NEW,SECRET CHARM BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,3,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
717992,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SECRET CHARM B/MIST 250ML NEW,SECRET CHARM BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,3,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
717992,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SECRET CHARM B/MIST 250ML NEW,SECRET CHARM BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,3,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
717994,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SECRET ESCAPE B/MIST 250ML NEW,SECRET ESCAPE BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,1,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
717994,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SECRET ESCAPE B/MIST 250ML NEW,SECRET ESCAPE BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,1,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
717994,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SECRET ESCAPE B/MIST 250ML NEW,SECRET ESCAPE BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,1,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
717996,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SHEER LOVE B/MIST 250ML NEW,SHEER LOVE BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
717996,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SHEER LOVE B/MIST 250ML NEW,SHEER LOVE BODY MIST 250ML,VICTORIA SECRET,,TALKER_FAMILY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
717996,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S SHEER LOVE B/MIST 250ML NEW,SHEER LOVE BODY MIST 250ML,VICTORIA SECRET,,TALKER_LOCAL VALUE,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,6,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
717999,1208,206,FEMALE FINE FRAG,4,BODY MISTS,7,VICTORIA SECRET,V S TEMPTATION B/MIST 250ML NEW.,TEMPTATION BODY MIST 250ML,VICTORIA SECRET,,TALKER_BEAUTY,250,£2.80 per 100ml,£5.60 per 100ml,per 100ml,104,FRAGRANCE,341159, ,104,Buy X save %,2,50,14,14,0,0,,BUY ONE GET SECOND HALF PRICE,,,1,1,1,1,1,0,14,N,0,0,39,A (A Brand),0424 FRAG EL BODYMIST BOGSHP,Y,,,,0,,05-OCT-22,31-DEC-99,0,,0,,14,,0,,,14,N,,,Percentage off,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
