Superdrug UK,12766,0424 WEEK 14,SDGB,03.04.2024,09.04.2024,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
item,item_status,dept,dept_name,class,class_name,subclass,sub_name,item_desc,item_long_desc,item_brand,model_no,promo_space,product_size,now price per uom,new_was_price_per_uom,uom,xx_prom_type,group_name,xx_prom_id,sku_band,offer_type,offer_desc,offer_qualify_qty,reward,now_price,new_was_price,new_was_was_price,save,bul_one,bul_two,bull_three,image,shelf_tags,no1,no2,no3,no4,0,now_price,new_sku_flag,blip_shelf,blip_position,no_of_stores,Brand_Cat,store_type(xx_prom_desc),data_available,feature_promotion,was_was_price_start_date,was_was_price_end_date,calculated_was_was_price,calculated_was_was_duration,was_price_start_date,was_price_end_date,calculated_was_price,calculated_was_price_duration,new_was_was_price,was_was_price_duration,new_was_price1,was_price_duration,promotion_price,duration_on_promotion_price,exception_flag,was_price_1,overlapping_promotion,overlapping_promo_missing_xppe,offer_code,reward_type_desc,buy_condition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
799912,1400,7,HAIR MASS,4,TREATMENTS          ,156,S/D SUPERFOODS,S/D SD EXTRACTS GOJI BERRY & POME SPR 150ML.,GOJI BERRY & POME SPR 150ML,SUPERDRUG,,TALKER_LOCAL VALUE,150, per 100ml, per 100ml,per 100ml,131,HAIR (BRUSHES-COMBS),342396, ,131,Enhance Promotion,1,.1,3.99,3.99,0,0,,BETTER THAN 1/2 PRICE MEMBERS,,,1,1,1,1,1,0,3.99,N,0,0,90,P (Private Label),0424 EXTRACTS BTHP SB MO,Y,,,,0,,14-OCT-20,31-DEC-99,0,,0,,3.99,,0,,,3.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
800303,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTI BAC ALOE HANDWASH 250ML RPET,ANTI BAC ALOE HANDWASH 250ML RPET,SUPERDRUG,,TALKER_BEAUTY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,765,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
800303,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTI BAC ALOE HANDWASH 250ML RPET,ANTI BAC ALOE HANDWASH 250ML RPET,SUPERDRUG,,TALKER_FAMILY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,765,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
800303,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTI BAC ALOE HANDWASH 250ML RPET,ANTI BAC ALOE HANDWASH 250ML RPET,SUPERDRUG,,TALKER_LOCAL VALUE,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,765,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
800308,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTIBAC SENSITIVE HANDWASH 250ML RPT,ANTIBAC SENSITIVE HANDWASH 250ML RPET,SUPERDRUG,,TALKER_BEAUTY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,764,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
800308,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTIBAC SENSITIVE HANDWASH 250ML RPT,ANTIBAC SENSITIVE HANDWASH 250ML RPET,SUPERDRUG,,TALKER_FAMILY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,764,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
800308,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTIBAC SENSITIVE HANDWASH 250ML RPT,ANTIBAC SENSITIVE HANDWASH 250ML RPET,SUPERDRUG,,TALKER_LOCAL VALUE,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,764,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
800309,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTIBAC STRAWBERRY HANDWASH 250ML RP,ANTIBAC STRAWBERRY HANDWASH 250ML RPET,SUPERDRUG,,TALKER_BEAUTY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,480,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
800309,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTIBAC STRAWBERRY HANDWASH 250ML RP,ANTIBAC STRAWBERRY HANDWASH 250ML RPET,SUPERDRUG,,TALKER_FAMILY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,480,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
800309,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTIBAC STRAWBERRY HANDWASH 250ML RP,ANTIBAC STRAWBERRY HANDWASH 250ML RPET,SUPERDRUG,,TALKER_LOCAL VALUE,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,480,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
800310,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTI BAC NOURISH HANDWASH 250ML RPET,ANTI BAC NOURISH HANDWASH 250ML RPET,SUPERDRUG,,TALKER_BEAUTY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,762,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
800310,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTI BAC NOURISH HANDWASH 250ML RPET,ANTI BAC NOURISH HANDWASH 250ML RPET,SUPERDRUG,,TALKER_FAMILY,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,762,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
800310,1100,21,PERSONAL WASH,2,LIQUID SOAP         ,25,SD ANTI-BACT H/WASH ,S/D ANTI BAC NOURISH HANDWASH 250ML RPET,ANTI BAC NOURISH HANDWASH 250ML RPET,SUPERDRUG,,TALKER_LOCAL VALUE,250, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340811, ,131,Enhance Promotion,1,.79,1.69,1.69,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.69,N,0,0,762,P (Private Label),0424 S/D ANTIBAC SB BTHP MO £0.79,Y,,29-NOV-23,03-JAN-24,0,35,03-JAN-24,27-MAR-24,1.69,84,0,0,1.69,84,0,,N,1.69,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
800311,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC ALOE VERA HAND GEL 100ML,ANTIBACTERIAL ALOE VERA HAND GEL 100ML,SUPERDRUG,,TALKER_BEAUTY,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,757,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
800311,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC ALOE VERA HAND GEL 100ML,ANTIBACTERIAL ALOE VERA HAND GEL 100ML,SUPERDRUG,,TALKER_FAMILY,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,757,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
800311,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC ALOE VERA HAND GEL 100ML,ANTIBACTERIAL ALOE VERA HAND GEL 100ML,SUPERDRUG,,TALKER_LOCAL VALUE,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,757,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
800312,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC STRAWBERRY HAND GEL 100ML,ANTIBACTERIAL STRAWBERRY HAND GEL 100ML,SUPERDRUG,,TALKER_BEAUTY,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,763,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
800312,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC STRAWBERRY HAND GEL 100ML,ANTIBACTERIAL STRAWBERRY HAND GEL 100ML,SUPERDRUG,,TALKER_FAMILY,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,763,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
800312,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC STRAWBERRY HAND GEL 100ML,ANTIBACTERIAL STRAWBERRY HAND GEL 100ML,SUPERDRUG,,TALKER_LOCAL VALUE,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,763,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
800313,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC SENSITIVE HAND GEL 100ML,ANTIBACTERIAL SENSITIVE HAND GEL 100ML,SUPERDRUG,,TALKER_BEAUTY,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,762,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
800313,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC SENSITIVE HAND GEL 100ML,ANTIBACTERIAL SENSITIVE HAND GEL 100ML,SUPERDRUG,,TALKER_FAMILY,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,762,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
800313,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC SENSITIVE HAND GEL 100ML,ANTIBACTERIAL SENSITIVE HAND GEL 100ML,SUPERDRUG,,TALKER_LOCAL VALUE,100, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340797, ,131,Enhance Promotion,1,.73,1.49,1.49,0,0,,BETTER THAN 1/2 PRICE,,,1,1,1,1,1,0,1.49,N,0,0,762,P (Private Label),0424 S/D ANTIBAC HAND GELS SB BTHP MO £0.73,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.49,28,0,0,1.49,28,0,,N,1.49,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
800315,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC STRAWBERRY HAND GEL 50ML,ANTIBACTERIAL STRAWBERRY HAND GEL 50ML,SUPERDRUG,,TALKER_BEAUTY,50, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340813, ,131,Enhance Promotion,1,.6,1.25,1.25,0,0,,BETTER THAN 1/2 PRICE MEMBERS ONLY,,,1,1,1,1,1,0,1.25,N,0,0,737,P (Private Label),0424 S/D ANTIBAC HAND GEL SB BTHP MO £0.60,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.25,28,0,0,1.25,28,0,,N,1.25,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
800315,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC STRAWBERRY HAND GEL 50ML,ANTIBACTERIAL STRAWBERRY HAND GEL 50ML,SUPERDRUG,,TALKER_FAMILY,50, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340813, ,131,Enhance Promotion,1,.6,1.25,1.25,0,0,,BETTER THAN 1/2 PRICE MEMBERS ONLY,,,1,1,1,1,1,0,1.25,N,0,0,737,P (Private Label),0424 S/D ANTIBAC HAND GEL SB BTHP MO £0.60,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.25,28,0,0,1.25,28,0,,N,1.25,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
800315,1100,21,PERSONAL WASH,20,HAND SANITIZER GEL,11,S/D ANTIBAC,S/D ANTIBAC STRAWBERRY HAND GEL 50ML,ANTIBACTERIAL STRAWBERRY HAND GEL 50ML,SUPERDRUG,,TALKER_LOCAL VALUE,50, per 100ml, per 100ml,per 100ml,131,P WASH BABY & SANPRO,340813, ,131,Enhance Promotion,1,.6,1.25,1.25,0,0,,BETTER THAN 1/2 PRICE MEMBERS ONLY,,,1,1,1,1,1,0,1.25,N,0,0,737,P (Private Label),0424 S/D ANTIBAC HAND GEL SB BTHP MO £0.60,Y,,31-JAN-24,28-FEB-24,0,28,28-FEB-24,27-MAR-24,1.25,28,0,0,1.25,28,0,,N,1.25,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
800326,1300,7,HAIR MASS,4,TREATMENTS          ,156,S/D SUPERFOODS,S/D EXTRACTS HAIR MASK MARSHM & CLAY 300,Extracts 3 in 1 Hair Mask Marshmallow & Pink Clay 300ml,Superdrug,,TALKER_BEAUTY,300, per 100ml, per 100ml,per 100ml,131,HAIR (BRUSHES-COMBS),342396, ,131,Enhance Promotion,1,.1,4.99,4.99,0,0,,BETTER THAN 1/2 PRICE MEMBERS,,,1,1,1,1,1,0,4.99,N,0,0,439,P (Private Label),0424 EXTRACTS BTHP SB MO,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,4.99,,0,,,4.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
800326,1300,7,HAIR MASS,4,TREATMENTS          ,156,S/D SUPERFOODS,S/D EXTRACTS HAIR MASK MARSHM & CLAY 300,Extracts 3 in 1 Hair Mask Marshmallow & Pink Clay 300ml,Superdrug,,TALKER_FAMILY,300, per 100ml, per 100ml,per 100ml,131,HAIR (BRUSHES-COMBS),342396, ,131,Enhance Promotion,1,.1,4.99,4.99,0,0,,BETTER THAN 1/2 PRICE MEMBERS,,,1,1,1,1,1,0,4.99,N,0,0,439,P (Private Label),0424 EXTRACTS BTHP SB MO,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,4.99,,0,,,4.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
800326,1300,7,HAIR MASS,4,TREATMENTS          ,156,S/D SUPERFOODS,S/D EXTRACTS HAIR MASK MARSHM & CLAY 300,Extracts 3 in 1 Hair Mask Marshmallow & Pink Clay 300ml,Superdrug,,TALKER_LOCAL VALUE,300, per 100ml, per 100ml,per 100ml,131,HAIR (BRUSHES-COMBS),342396, ,131,Enhance Promotion,1,.1,4.99,4.99,0,0,,BETTER THAN 1/2 PRICE MEMBERS,,,1,1,1,1,1,0,4.99,N,0,0,439,P (Private Label),0424 EXTRACTS BTHP SB MO,Y,,,,0,,17-MAY-23,31-DEC-99,0,,0,,4.99,,0,,,4.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
800327,1300,7,HAIR MASS,4,TREATMENTS          ,156,S/D SUPERFOODS,S/D EXTRACTS 3 IN 1 MASK WATERMELON & MINT,Extracts 3 in 1 Hair Mask Watermelon & Mint 300ml,Superdrug,,TALKER_BEAUTY,300, per 100ml, per 100ml,per 100ml,131,HAIR (BRUSHES-COMBS),342396, ,131,Enhance Promotion,1,.1,4.99,4.99,0,0,,BETTER THAN 1/2 PRICE MEMBERS,,,1,1,1,1,1,0,4.99,N,0,0,758,P (Private Label),0424 EXTRACTS BTHP SB MO,Y,,,,0,,05-MAY-21,31-DEC-99,0,,0,,4.99,,0,,,4.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
800327,1300,7,HAIR MASS,4,TREATMENTS          ,156,S/D SUPERFOODS,S/D EXTRACTS 3 IN 1 MASK WATERMELON & MINT,Extracts 3 in 1 Hair Mask Watermelon & Mint 300ml,Superdrug,,TALKER_FAMILY,300, per 100ml, per 100ml,per 100ml,131,HAIR (BRUSHES-COMBS),342396, ,131,Enhance Promotion,1,.1,4.99,4.99,0,0,,BETTER THAN 1/2 PRICE MEMBERS,,,1,1,1,1,1,0,4.99,N,0,0,758,P (Private Label),0424 EXTRACTS BTHP SB MO,Y,,,,0,,05-MAY-21,31-DEC-99,0,,0,,4.99,,0,,,4.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
