Superdrug UK,12765,0424 WEEK 13,SDGB,27.03.2024,02.04.2024,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
item,item_status,dept,dept_name,class,class_name,subclass,sub_name,item_desc,item_long_desc,item_brand,model_no,promo_space,product_size,now price per uom,new_was_price_per_uom,uom,xx_prom_type,group_name,xx_prom_id,sku_band,offer_type,offer_desc,offer_qualify_qty,reward,now_price,new_was_price,new_was_was_price,save,bul_one,bul_two,bull_three,image,shelf_tags,no1,no2,no3,no4,0,now_price,new_sku_flag,blip_shelf,blip_position,no_of_stores,Brand_Cat,store_type(xx_prom_desc),data_available,feature_promotion,was_was_price_start_date,was_was_price_end_date,calculated_was_was_price,calculated_was_was_duration,was_price_start_date,was_price_end_date,calculated_was_price,calculated_was_price_duration,new_was_was_price,was_was_price_duration,new_was_price1,was_price_duration,promotion_price,duration_on_promotion_price,exception_flag,was_price_1,overlapping_promotion,overlapping_promo_missing_xppe,offer_code,reward_type_desc,buy_condition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
778000,1100,23,DEODORANTS,19,FEMALE BODY MISTS,5,SO...? BODY MISTS,SO¿? CARIBBEAN SOUL BODY MIST 200ML,CARIBBEAN SOUL BODY MIST 200ML,SO?,,TALKER_FAMILY,200, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341057, ,131,Enhance Promotion,1,.5,6.99,6.99,0,0,,NOW £3.49 ON SO..? SUMMER ESCAPES WEEK 13 STARBUY,,,1,1,1,1,1,0,6.99,N,0,0,764,X (Exclusive Brand),0424 SO..? SUMMER ESCAPES BODY MISTS 200ML NOW £3.49 WEEK 13 STARBUY,Y,,,,0,,19-APR-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
778000,1100,23,DEODORANTS,19,FEMALE BODY MISTS,5,SO...? BODY MISTS,SO¿? CARIBBEAN SOUL BODY MIST 200ML,CARIBBEAN SOUL BODY MIST 200ML,SO?,,TALKER_LOCAL VALUE,200, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341057, ,131,Enhance Promotion,1,.5,6.99,6.99,0,0,,NOW £3.49 ON SO..? SUMMER ESCAPES WEEK 13 STARBUY,,,1,1,1,1,1,0,6.99,N,0,0,764,X (Exclusive Brand),0424 SO..? SUMMER ESCAPES BODY MISTS 200ML NOW £3.49 WEEK 13 STARBUY,Y,,,,0,,19-APR-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
785944,1100,23,DEODORANTS,19,FEMALE BODY MISTS,5,SO...? BODY MISTS,SO¿? AURORA NIGHTS BODY MIST 200ML,AURORA NIGHTS BODY MIST 200ML,SO?,,TALKER_BEAUTY,100, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341057, ,131,Enhance Promotion,1,.5,6.99,6.99,0,0,,NOW £3.49 ON SO..? SUMMER ESCAPES WEEK 13 STARBUY,,,1,1,1,1,1,0,6.99,N,0,0,764,X (Exclusive Brand),0424 SO..? SUMMER ESCAPES BODY MISTS 200ML NOW £3.49 WEEK 13 STARBUY,Y,,,,0,,19-APR-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
785944,1100,23,DEODORANTS,19,FEMALE BODY MISTS,5,SO...? BODY MISTS,SO¿? AURORA NIGHTS BODY MIST 200ML,AURORA NIGHTS BODY MIST 200ML,SO?,,TALKER_FAMILY,100, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341057, ,131,Enhance Promotion,1,.5,6.99,6.99,0,0,,NOW £3.49 ON SO..? SUMMER ESCAPES WEEK 13 STARBUY,,,1,1,1,1,1,0,6.99,N,0,0,764,X (Exclusive Brand),0424 SO..? SUMMER ESCAPES BODY MISTS 200ML NOW £3.49 WEEK 13 STARBUY,Y,,,,0,,19-APR-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
785944,1100,23,DEODORANTS,19,FEMALE BODY MISTS,5,SO...? BODY MISTS,SO¿? AURORA NIGHTS BODY MIST 200ML,AURORA NIGHTS BODY MIST 200ML,SO?,,TALKER_LOCAL VALUE,100, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341057, ,131,Enhance Promotion,1,.5,6.99,6.99,0,0,,NOW £3.49 ON SO..? SUMMER ESCAPES WEEK 13 STARBUY,,,1,1,1,1,1,0,6.99,N,0,0,764,X (Exclusive Brand),0424 SO..? SUMMER ESCAPES BODY MISTS 200ML NOW £3.49 WEEK 13 STARBUY,Y,,,,0,,19-APR-23,31-DEC-99,0,,0,,6.99,,0,,,6.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
790288,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICLR WATER ROSE 400ML,MICELLAR WATER ROSE 400ML,GARNIER,,TALKER_BEAUTY,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342844, ,131,Enhance Promotion,1,4.49,8.99,8.99,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.99,N,0,0,766,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.49),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,8.99,119,0,0,8.99,119,0,,N,8.99,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
790288,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICLR WATER ROSE 400ML,MICELLAR WATER ROSE 400ML,GARNIER,,TALKER_FAMILY,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342844, ,131,Enhance Promotion,1,4.49,8.99,8.99,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.99,N,0,0,766,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.49),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,8.99,119,0,0,8.99,119,0,,N,8.99,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
790288,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICLR WATER ROSE 400ML,MICELLAR WATER ROSE 400ML,GARNIER,,TALKER_LOCAL VALUE,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342844, ,131,Enhance Promotion,1,4.49,8.99,8.99,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.99,N,0,0,766,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.49),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,8.99,119,0,0,8.99,119,0,,N,8.99,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
798966,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICELLAR MAKE UP RMVR PADS X3,MICELLAR REUSABLE MAKE-UP REMOVER MICRO FIBRE PADS X3,GARNIER,,TALKER_BEAUTY,3, each, each,each,131,SKINCARE,342842, ,131,Enhance Promotion,1,4.47,8.95,8.95,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.95,N,0,0,750,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.47),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,8.95,119,0,0,8.95,119,0,,N,8.95,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
798966,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICELLAR MAKE UP RMVR PADS X3,MICELLAR REUSABLE MAKE-UP REMOVER MICRO FIBRE PADS X3,GARNIER,,TALKER_FAMILY,3, each, each,each,131,SKINCARE,342842, ,131,Enhance Promotion,1,4.47,8.95,8.95,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.95,N,0,0,750,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.47),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,8.95,119,0,0,8.95,119,0,,N,8.95,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
798966,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICELLAR MAKE UP RMVR PADS X3,MICELLAR REUSABLE MAKE-UP REMOVER MICRO FIBRE PADS X3,GARNIER,,TALKER_LOCAL VALUE,3, each, each,each,131,SKINCARE,342842, ,131,Enhance Promotion,1,4.47,8.95,8.95,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.95,N,0,0,750,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.47),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,8.95,119,0,0,8.95,119,0,,N,8.95,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
801812,1100,87,COSMETICS,12,EYES                ,31,MAYBELLINE COSMETICS,MAYB LASH SENSATIONAL SKY HIGH MASC BLCK.,LASH SENSATIONAL SKY HIGH MASC BLCK,MAYBELLINE COSMETICS,,TALKER_BEAUTY,7.2, per 10ml, per 10ml,per 10ml,131,COSMETICS & BRONZING,338976, ,131,Enhance Promotion,1,3,12.99,12.99,0,0,,MEMBERS ONLY! STAR BUY! SAVE £3 ON MAYBELLINE SKY HIGH MASCARA!,,,1,1,1,1,1,0,12.99,N,0,0,767,A (A Brand),**0424 MAYBELLINE MO SB WK12 SAVE £3 SKY HIGH MASCARA,Y,,,,0,,31-JAN-24,31-DEC-99,0,,0,,12.99,,0,,,12.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
801812,1100,87,COSMETICS,12,EYES                ,31,MAYBELLINE COSMETICS,MAYB LASH SENSATIONAL SKY HIGH MASC BLCK.,LASH SENSATIONAL SKY HIGH MASC BLCK,MAYBELLINE COSMETICS,,TALKER_FAMILY,7.2, per 10ml, per 10ml,per 10ml,131,COSMETICS & BRONZING,338976, ,131,Enhance Promotion,1,3,12.99,12.99,0,0,,MEMBERS ONLY! STAR BUY! SAVE £3 ON MAYBELLINE SKY HIGH MASCARA!,,,1,1,1,1,1,0,12.99,N,0,0,767,A (A Brand),**0424 MAYBELLINE MO SB WK12 SAVE £3 SKY HIGH MASCARA,Y,,,,0,,31-JAN-24,31-DEC-99,0,,0,,12.99,,0,,,12.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
801812,1100,87,COSMETICS,12,EYES                ,31,MAYBELLINE COSMETICS,MAYB LASH SENSATIONAL SKY HIGH MASC BLCK.,LASH SENSATIONAL SKY HIGH MASC BLCK,MAYBELLINE COSMETICS,,TALKER_LOCAL VALUE,7.2, per 10ml, per 10ml,per 10ml,131,COSMETICS & BRONZING,338976, ,131,Enhance Promotion,1,3,12.99,12.99,0,0,,MEMBERS ONLY! STAR BUY! SAVE £3 ON MAYBELLINE SKY HIGH MASCARA!,,,1,1,1,1,1,0,12.99,N,0,0,767,A (A Brand),**0424 MAYBELLINE MO SB WK12 SAVE £3 SKY HIGH MASCARA,Y,,,,0,,31-JAN-24,31-DEC-99,0,,0,,12.99,,0,,,12.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
805963,1100,87,COSMETICS,12,EYES                ,31,MAYBELLINE COSMETICS,MAYB LASH SENSATIONAL SKY HIGH MASC WTP,LASH SENSATIONAL SKY HIGH MASC WTP,MAYBELLINE COSMETICS,,TALKER_BEAUTY,6, per 10ml, per 10ml,per 10ml,131,COSMETICS & BRONZING,338976, ,131,Enhance Promotion,1,3,12.99,12.99,0,0,,MEMBERS ONLY! STAR BUY! SAVE £3 ON MAYBELLINE SKY HIGH MASCARA!,,,1,1,1,1,1,0,12.99,N,0,0,762,A (A Brand),**0424 MAYBELLINE MO SB WK12 SAVE £3 SKY HIGH MASCARA,Y,,,,0,,31-JAN-24,31-DEC-99,0,,0,,12.99,,0,,,12.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
805963,1100,87,COSMETICS,12,EYES                ,31,MAYBELLINE COSMETICS,MAYB LASH SENSATIONAL SKY HIGH MASC WTP,LASH SENSATIONAL SKY HIGH MASC WTP,MAYBELLINE COSMETICS,,TALKER_FAMILY,6, per 10ml, per 10ml,per 10ml,131,COSMETICS & BRONZING,338976, ,131,Enhance Promotion,1,3,12.99,12.99,0,0,,MEMBERS ONLY! STAR BUY! SAVE £3 ON MAYBELLINE SKY HIGH MASCARA!,,,1,1,1,1,1,0,12.99,N,0,0,762,A (A Brand),**0424 MAYBELLINE MO SB WK12 SAVE £3 SKY HIGH MASCARA,Y,,,,0,,31-JAN-24,31-DEC-99,0,,0,,12.99,,0,,,12.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
805963,1100,87,COSMETICS,12,EYES                ,31,MAYBELLINE COSMETICS,MAYB LASH SENSATIONAL SKY HIGH MASC WTP,LASH SENSATIONAL SKY HIGH MASC WTP,MAYBELLINE COSMETICS,,TALKER_LOCAL VALUE,6, per 10ml, per 10ml,per 10ml,131,COSMETICS & BRONZING,338976, ,131,Enhance Promotion,1,3,12.99,12.99,0,0,,MEMBERS ONLY! STAR BUY! SAVE £3 ON MAYBELLINE SKY HIGH MASCARA!,,,1,1,1,1,1,0,12.99,N,0,0,762,A (A Brand),**0424 MAYBELLINE MO SB WK12 SAVE £3 SKY HIGH MASCARA,Y,,,,0,,31-JAN-24,31-DEC-99,0,,0,,12.99,,0,,,12.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
809257,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICELLAR WATER 400ML,MICELLAR CLEANSING WATER 400ML,GARNIER,,TALKER_BEAUTY,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342839, ,131,Enhance Promotion,1,3.97,7.95,7.95,0,0,,1/2 PRICE,,,1,1,1,1,1,0,7.95,N,0,0,764,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (3.97),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,7.95,119,0,0,7.95,119,0,,N,7.95,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
809257,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICELLAR WATER 400ML,MICELLAR CLEANSING WATER 400ML,GARNIER,,TALKER_FAMILY,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342839, ,131,Enhance Promotion,1,3.97,7.95,7.95,0,0,,1/2 PRICE,,,1,1,1,1,1,0,7.95,N,0,0,764,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (3.97),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,7.95,119,0,0,7.95,119,0,,N,7.95,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
809257,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER MICELLAR WATER 400ML,MICELLAR CLEANSING WATER 400ML,GARNIER,,TALKER_LOCAL VALUE,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342839, ,131,Enhance Promotion,1,3.97,7.95,7.95,0,0,,1/2 PRICE,,,1,1,1,1,1,0,7.95,N,0,0,764,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (3.97),Y,,01-NOV-23,29-NOV-23,0,28,29-NOV-23,27-MAR-24,7.95,119,0,0,7.95,119,0,,N,7.95,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
812729,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER HYALURONIC ALOE FACIAL CLEANSER,GARNIER MICELLAR HYALURONIC ALOE WATER FACIAL CLEANSER,GARNIER,,TALKER_BEAUTY,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342844, ,131,Enhance Promotion,1,4.49,8.99,8.99,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.99,N,0,0,766,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.49),Y,,06-SEP-23,04-OCT-23,0,28,04-OCT-23,27-MAR-24,8.99,175,0,0,8.99,175,0,,N,8.99,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
812729,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER HYALURONIC ALOE FACIAL CLEANSER,GARNIER MICELLAR HYALURONIC ALOE WATER FACIAL CLEANSER,GARNIER,,TALKER_FAMILY,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342844, ,131,Enhance Promotion,1,4.49,8.99,8.99,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.99,N,0,0,766,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.49),Y,,06-SEP-23,04-OCT-23,0,28,04-OCT-23,27-MAR-24,8.99,175,0,0,8.99,175,0,,N,8.99,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
812729,1100,86,SKIN - FACIAL,6,FACIAL CLEANSING    ,109,GARNIER             ,GARNIER HYALURONIC ALOE FACIAL CLEANSER,GARNIER MICELLAR HYALURONIC ALOE WATER FACIAL CLEANSER,GARNIER,,TALKER_LOCAL VALUE,400, per 100ml, per 100ml,per 100ml,131,SKINCARE,342844, ,131,Enhance Promotion,1,4.49,8.99,8.99,0,0,,1/2 PRICE,,,1,1,1,1,1,0,8.99,N,0,0,766,A (A Brand),0424 SB WK13 GARNIER MICELLAR HP (4.49),Y,,06-SEP-23,04-OCT-23,0,28,04-OCT-23,27-MAR-24,8.99,175,0,0,8.99,175,0,,N,8.99,Y,N,9999,New Price,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
813643,1100,86,SKIN - FACIAL,15,WIPES               ,43,S/D ESSENTIALS,S/D ESS F/FREE/SENS FACE WIPES 25 BIO,ESS F/FREE/SENS FACE WIPES 25 BIO,SUPERDRUG,,TALKER_BEAUTY,167, each, each,each,131,SKINCARE,341197,F,131,Enhance Promotion,3,1,1,0,0,0,,3 FOR 2 MEMBERS ONLY,,,1,1,1,1,1,0,1,N,0,0,765,P (Private Label),0424 WIPES 3 FOR 2 MO SB,Y,,,,0,,,,0,,0,0,0,,0,,N,,Y,N,9999,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
813643,1100,86,SKIN - FACIAL,15,WIPES               ,43,S/D ESSENTIALS,S/D ESS F/FREE/SENS FACE WIPES 25 BIO,ESS F/FREE/SENS FACE WIPES 25 BIO,SUPERDRUG,,TALKER_FAMILY,167, each, each,each,131,SKINCARE,341197,F,131,Enhance Promotion,3,1,1,0,0,0,,3 FOR 2 MEMBERS ONLY,,,1,1,1,1,1,0,1,N,0,0,765,P (Private Label),0424 WIPES 3 FOR 2 MO SB,Y,,,,0,,,,0,,0,0,0,,0,,N,,Y,N,9999,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
813643,1100,86,SKIN - FACIAL,15,WIPES               ,43,S/D ESSENTIALS,S/D ESS F/FREE/SENS FACE WIPES 25 BIO,ESS F/FREE/SENS FACE WIPES 25 BIO,SUPERDRUG,,TALKER_LOCAL VALUE,167, each, each,each,131,SKINCARE,341197,F,131,Enhance Promotion,3,1,1,0,0,0,,3 FOR 2 MEMBERS ONLY,,,1,1,1,1,1,0,1,N,0,0,765,P (Private Label),0424 WIPES 3 FOR 2 MO SB,Y,,,,0,,,,0,,0,0,0,,0,,N,,Y,N,9999,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
813644,1100,86,SKIN - FACIAL,15,WIPES               ,43,S/D ESSENTIALS,S/D ESS COMB FACIAL WIPES X25 BIO,ESSENTIALS CLEANSING COMBINATION SKIN WIPES,SUPERDRUG,,TALKER_BEAUTY,167, each, each,each,131,SKINCARE,341197,F,131,Enhance Promotion,3,1,1,0,0,0,,3 FOR 2 MEMBERS ONLY,,,1,1,1,1,1,0,1,N,0,0,764,P (Private Label),0424 WIPES 3 FOR 2 MO SB,Y,,,,0,,,,0,,0,0,0,,0,,N,,Y,N,9999,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
813644,1100,86,SKIN - FACIAL,15,WIPES               ,43,S/D ESSENTIALS,S/D ESS COMB FACIAL WIPES X25 BIO,ESSENTIALS CLEANSING COMBINATION SKIN WIPES,SUPERDRUG,,TALKER_FAMILY,167, each, each,each,131,SKINCARE,341197,F,131,Enhance Promotion,3,1,1,0,0,0,,3 FOR 2 MEMBERS ONLY,,,1,1,1,1,1,0,1,N,0,0,764,P (Private Label),0424 WIPES 3 FOR 2 MO SB,Y,,,,0,,,,0,,0,0,0,,0,,N,,Y,N,9999,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
813644,1100,86,SKIN - FACIAL,15,WIPES               ,43,S/D ESSENTIALS,S/D ESS COMB FACIAL WIPES X25 BIO,ESSENTIALS CLEANSING COMBINATION SKIN WIPES,SUPERDRUG,,TALKER_LOCAL VALUE,167, each, each,each,131,SKINCARE,341197,F,131,Enhance Promotion,3,1,1,0,0,0,,3 FOR 2 MEMBERS ONLY,,,1,1,1,1,1,0,1,N,0,0,764,P (Private Label),0424 WIPES 3 FOR 2 MO SB,Y,,,,0,,,,0,,0,0,0,,0,,N,,Y,N,9999,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
813645,1100,86,SKIN - FACIAL,15,WIPES               ,43,S/D ESSENTIALS,S/D ESS FACIAL WIPES 25-NORM BIO,ESSENTIALS CLEANSING NORMAL SKIN WIPES,SUPERDRUG,,TALKER_BEAUTY,167, each, each,each,131,SKINCARE,341197,F,131,Enhance Promotion,3,1,1,0,0,0,,3 FOR 2 MEMBERS ONLY,,,1,1,1,1,1,0,1,N,0,0,766,P (Private Label),0424 WIPES 3 FOR 2 MO SB,Y,,,,0,,,,0,,0,0,0,,0,,N,,Y,N,9999,Free item,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
