Superdrug UK,12767,0424 WEEK 15,SDGB,10.04.2024,16.04.2024,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
item,item_status,dept,dept_name,class,class_name,subclass,sub_name,item_desc,item_long_desc,item_brand,model_no,promo_space,product_size,now price per uom,new_was_price_per_uom,uom,xx_prom_type,group_name,xx_prom_id,sku_band,offer_type,offer_desc,offer_qualify_qty,reward,now_price,new_was_price,new_was_was_price,save,bul_one,bul_two,bull_three,image,shelf_tags,no1,no2,no3,no4,0,now_price,new_sku_flag,blip_shelf,blip_position,no_of_stores,Brand_Cat,store_type(xx_prom_desc),data_available,feature_promotion,was_was_price_start_date,was_was_price_end_date,calculated_was_was_price,calculated_was_was_duration,was_price_start_date,was_price_end_date,calculated_was_price,calculated_was_price_duration,new_was_was_price,was_was_price_duration,new_was_price1,was_price_duration,promotion_price,duration_on_promotion_price,exception_flag,was_price_1,overlapping_promotion,overlapping_promo_missing_xppe,offer_code,reward_type_desc,buy_condition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
803335,1100,104,ORAL CARE,16,BRUSH - MANUAL,29,S/D PRO CARE,S/D PROCARE SENSITIVE COMFORT TOOTHBRUSH., PROCARE SENSITIVE COMFORT TOOTHBRUSH,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341020, ,131,Enhance Promotion,1,.05,1.592,1.59,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.592,N,0,0,767,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,1.59,,0,,,1.59,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
803339,1100,104,ORAL CARE,16,BRUSH - MANUAL,29,S/D PRO CARE,S/D PROCARE INTERDENTAL TOOTHBRUSH, PROCARE INTERDENTAL TOOTHBRUSH,SUPERDRUG,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341020, ,131,Enhance Promotion,1,.05,1.592,1.59,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.592,N,0,0,766,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,1.59,,0,,,1.59,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
803339,1100,104,ORAL CARE,16,BRUSH - MANUAL,29,S/D PRO CARE,S/D PROCARE INTERDENTAL TOOTHBRUSH, PROCARE INTERDENTAL TOOTHBRUSH,SUPERDRUG,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341020, ,131,Enhance Promotion,1,.05,1.592,1.59,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.592,N,0,0,766,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,1.59,,0,,,1.59,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
803339,1100,104,ORAL CARE,16,BRUSH - MANUAL,29,S/D PRO CARE,S/D PROCARE INTERDENTAL TOOTHBRUSH, PROCARE INTERDENTAL TOOTHBRUSH,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341020, ,131,Enhance Promotion,1,.05,1.592,1.59,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.592,N,0,0,766,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,1.59,,0,,,1.59,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
803340,1100,104,ORAL CARE,16,BRUSH - MANUAL,29,S/D PRO CARE,S/D PROCARE TOTAL CLEAN TOOTHBRUSH, PROCARE TOTAL CLEAN TOOTHBRUSH,SUPERDRUG,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341020, ,131,Enhance Promotion,1,.05,1.592,1.59,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.592,N,0,0,767,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,1.59,,0,,,1.59,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
803340,1100,104,ORAL CARE,16,BRUSH - MANUAL,29,S/D PRO CARE,S/D PROCARE TOTAL CLEAN TOOTHBRUSH, PROCARE TOTAL CLEAN TOOTHBRUSH,SUPERDRUG,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341020, ,131,Enhance Promotion,1,.05,1.592,1.59,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.592,N,0,0,767,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,1.59,,0,,,1.59,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
803340,1100,104,ORAL CARE,16,BRUSH - MANUAL,29,S/D PRO CARE,S/D PROCARE TOTAL CLEAN TOOTHBRUSH, PROCARE TOTAL CLEAN TOOTHBRUSH,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341020, ,131,Enhance Promotion,1,.05,1.592,1.59,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.592,N,0,0,767,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,1.59,,0,,,1.59,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
803341,1100,104,ORAL CARE,14,REFILL HEADS,11,S/D PRO CARE,S/D PROCARE ANTIBACTERIAL TOTAL CLEAN REFILL HEAD, PROCARE ANTIBACTERIAL TOTAL CLEAN REFILL HEAD X4,SUPERDRUG,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341021, ,131,Enhance Promotion,1,.05,11.99,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.99,N,0,0,765,P (Private Label),0424 S/D PROCARE SB MO £8.45,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
803341,1100,104,ORAL CARE,14,REFILL HEADS,11,S/D PRO CARE,S/D PROCARE ANTIBACTERIAL TOTAL CLEAN REFILL HEAD, PROCARE ANTIBACTERIAL TOTAL CLEAN REFILL HEAD X4,SUPERDRUG,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341021, ,131,Enhance Promotion,1,.05,11.99,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.99,N,0,0,765,P (Private Label),0424 S/D PROCARE SB MO £8.45,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
803341,1100,104,ORAL CARE,14,REFILL HEADS,11,S/D PRO CARE,S/D PROCARE ANTIBACTERIAL TOTAL CLEAN REFILL HEAD, PROCARE ANTIBACTERIAL TOTAL CLEAN REFILL HEAD X4,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341021, ,131,Enhance Promotion,1,.05,11.99,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.99,N,0,0,765,P (Private Label),0424 S/D PROCARE SB MO £8.45,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
803342,1207,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE INSTAN WHITENING TPASTE 75ML,S/D PROCARE INSTANT WHITENING TOOTHPASTE 75ML,SUPERDRUG,,TALKER_BEAUTY,75, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341030, ,131,Enhance Promotion,1,.05,3.192,3.19,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,3.192,N,0,0,723,P (Private Label),0424 S/D PROCARE SB MO £1.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,3.19,,0,,,3.19,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
803342,1207,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE INSTAN WHITENING TPASTE 75ML,S/D PROCARE INSTANT WHITENING TOOTHPASTE 75ML,SUPERDRUG,,TALKER_FAMILY,75, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341030, ,131,Enhance Promotion,1,.05,3.192,3.19,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,3.192,N,0,0,723,P (Private Label),0424 S/D PROCARE SB MO £1.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,3.19,,0,,,3.19,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
803342,1207,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE INSTAN WHITENING TPASTE 75ML,S/D PROCARE INSTANT WHITENING TOOTHPASTE 75ML,SUPERDRUG,,TALKER_LOCAL VALUE,75, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341030, ,131,Enhance Promotion,1,.05,3.192,3.19,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,3.192,N,0,0,723,P (Private Label),0424 S/D PROCARE SB MO £1.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,3.19,,0,,,3.19,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
803348,1400,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE 1 SHADE WHITER TPASTE 75ML,PROCARE 1 SHADE WHITER WHITENING TOOTHPASTE 75ML,SUPERDRUG,,TALKER_BEAUTY,75, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341025, ,131,Enhance Promotion,1,.04,1.99,1.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.99,N,0,0,465,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,04-OCT-23,31-DEC-99,0,,0,,1.99,,0,,,1.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
803348,1400,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE 1 SHADE WHITER TPASTE 75ML,PROCARE 1 SHADE WHITER WHITENING TOOTHPASTE 75ML,SUPERDRUG,,TALKER_FAMILY,75, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341025, ,131,Enhance Promotion,1,.04,1.99,1.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.99,N,0,0,465,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,04-OCT-23,31-DEC-99,0,,0,,1.99,,0,,,1.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
803348,1400,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE 1 SHADE WHITER TPASTE 75ML,PROCARE 1 SHADE WHITER WHITENING TOOTHPASTE 75ML,SUPERDRUG,,TALKER_LOCAL VALUE,75, per 100ml, per 100ml,per 100ml,131,ORAL-DEO-BEAUTY ELEC,341025, ,131,Enhance Promotion,1,.04,1.99,1.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,1.99,N,0,0,465,P (Private Label),0424 S/D PROCARE SB MO £0.95,Y,,,,0,,04-OCT-23,31-DEC-99,0,,0,,1.99,,0,,,1.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
803349,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE WHITENING MOUTHWASH 500ML, PROCARE WHITENING MOUTHWASH 500ML,SUPERDRUG,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341030, ,131,Enhance Promotion,1,.05,3.192,3.19,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,3.192,N,0,0,760,P (Private Label),0424 S/D PROCARE SB MO £1.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,3.19,,0,,,3.19,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
803349,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE WHITENING MOUTHWASH 500ML, PROCARE WHITENING MOUTHWASH 500ML,SUPERDRUG,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341030, ,131,Enhance Promotion,1,.05,3.192,3.19,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,3.192,N,0,0,760,P (Private Label),0424 S/D PROCARE SB MO £1.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,3.19,,0,,,3.19,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
803349,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE WHITENING MOUTHWASH 500ML, PROCARE WHITENING MOUTHWASH 500ML,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341030, ,131,Enhance Promotion,1,.05,3.192,3.19,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,3.192,N,0,0,760,P (Private Label),0424 S/D PROCARE SB MO £1.95,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,3.19,,0,,,3.19,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
803358,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE TEETH WHITENING STRIPS, PROCARE TEETH WHITENING STRIPS,SUPERDRUG,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341029, ,131,Enhance Promotion,1,2.55,11.99,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.99,N,0,0,761,P (Private Label),0424 S/D PROCARE SB MO £7.45,Y,,,,0,,10-MAR-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
803358,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE TEETH WHITENING STRIPS, PROCARE TEETH WHITENING STRIPS,SUPERDRUG,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341029, ,131,Enhance Promotion,1,2.55,11.99,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.99,N,0,0,761,P (Private Label),0424 S/D PROCARE SB MO £7.45,Y,,,,0,,10-MAR-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
803358,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE TEETH WHITENING STRIPS, PROCARE TEETH WHITENING STRIPS,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341029, ,131,Enhance Promotion,1,2.55,11.99,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.99,N,0,0,761,P (Private Label),0424 S/D PROCARE SB MO £7.45,Y,,,,0,,10-MAR-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
803361,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE TEETH COCONUT WHITENING DISSOLVABLE ST, PROCARE TEETH COCONUT WHITENING DISSOLVABLE STRIPS,SUPERDRUG,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341029, ,131,Enhance Promotion,1,2.55,11.992,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.992,N,0,0,765,P (Private Label),0424 S/D PROCARE SB MO £7.45,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
803361,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE TEETH COCONUT WHITENING DISSOLVABLE ST, PROCARE TEETH COCONUT WHITENING DISSOLVABLE STRIPS,SUPERDRUG,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341029, ,131,Enhance Promotion,1,2.55,11.992,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.992,N,0,0,765,P (Private Label),0424 S/D PROCARE SB MO £7.45,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
803361,1100,104,ORAL CARE,17,EXPERT WHITENING,29,S/D PRO CARE,S/D PROCARE TEETH COCONUT WHITENING DISSOLVABLE ST, PROCARE TEETH COCONUT WHITENING DISSOLVABLE STRIPS,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341029, ,131,Enhance Promotion,1,2.55,11.992,11.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,11.992,N,0,0,765,P (Private Label),0424 S/D PROCARE SB MO £7.45,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,11.99,,0,,,11.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
803363,1100,104,ORAL CARE,15,BRUSH - POWER,11,S/D PRO CARE,S/D PROCARE LONG LIFE RECHARGEABLE TOOTHBRUSH, PROCARE LONG LIFE RECHARGEABLE TOOTHBRUSH,SUPERDRUG,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341033, ,131,Enhance Promotion,1,.1,39.992,39.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,39.992,N,0,0,705,P (Private Label),0424 S/D PROCARE SB MO £24.90,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,39.99,,0,,,39.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
803363,1100,104,ORAL CARE,15,BRUSH - POWER,11,S/D PRO CARE,S/D PROCARE LONG LIFE RECHARGEABLE TOOTHBRUSH, PROCARE LONG LIFE RECHARGEABLE TOOTHBRUSH,SUPERDRUG,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341033, ,131,Enhance Promotion,1,.1,39.992,39.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,39.992,N,0,0,705,P (Private Label),0424 S/D PROCARE SB MO £24.90,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,39.99,,0,,,39.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
803363,1100,104,ORAL CARE,15,BRUSH - POWER,11,S/D PRO CARE,S/D PROCARE LONG LIFE RECHARGEABLE TOOTHBRUSH, PROCARE LONG LIFE RECHARGEABLE TOOTHBRUSH,SUPERDRUG,,TALKER_LOCAL VALUE,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341033, ,131,Enhance Promotion,1,.1,39.992,39.99,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,39.992,N,0,0,705,P (Private Label),0424 S/D PROCARE SB MO £24.90,Y,,,,0,,28-FEB-24,31-DEC-99,0,,0,,39.99,,0,,,39.99,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
804210,1400,104,ORAL CARE,15,BRUSH - POWER,13,SAFE & SOUND,SAFE SOUND TOOTHBRUSH ADAPTOR,TOOTHBRUSH ADAPTOR,SAFE SOUND,,TALKER_BEAUTY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341031, ,131,Enhance Promotion,1,.05,5.49,5.49,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,5.49,N,0,0,51,X (Exclusive Brand),0424 S/D PROCARE SB MO £2.70,Y,,,,0,,02-DEC-20,31-DEC-99,0,,0,,5.49,,0,,,5.49,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
804210,1400,104,ORAL CARE,15,BRUSH - POWER,13,SAFE & SOUND,SAFE SOUND TOOTHBRUSH ADAPTOR,TOOTHBRUSH ADAPTOR,SAFE SOUND,,TALKER_FAMILY,1, each, each,each,131,ORAL-DEO-BEAUTY ELEC,341031, ,131,Enhance Promotion,1,.05,5.49,5.49,0,0,,MEMBERS ONLY,,,1,1,1,1,1,0,5.49,N,0,0,51,X (Exclusive Brand),0424 S/D PROCARE SB MO £2.70,Y,,,,0,,02-DEC-20,31-DEC-99,0,,0,,5.49,,0,,,5.49,N,,9999,Cash,Units,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
